ac_no,ac_name,candidate_name,gender,age,category,party,general,postal,total,pct_votes,total_electors,party_group,rank
139,SRIRANGAM,Allimuthu.m,MALE,60,SC,BSP,365,6,371,0.13,287214,BSP,9
139,SRIRANGAM,S. Durairaj,MALE,46,GENERAL,IND,297,1,298,0.1,287214,IND,10
139,SRIRANGAM,Krishnakumar.a,MALE,33,GENERAL,IND,293,5,298,0.1,287214,IND,12
139,SRIRANGAM,Shashi Kiran .k .n,MALE,32,GENERAL,IND,295,3,298,0.1,287214,IND,11
139,SRIRANGAM,Kamaraj.k,MALE,59,SC,SMKNK,290,2,292,0.1,287214,SMKNK,13
139,SRIRANGAM,Muthukumar.p,MALE,50,GENERAL,IND,288,1,289,0.1,287214,IND,14
139,SRIRANGAM,Anbarasan.m,MALE,55,SC,IND,258,3,261,0.09,287214,IND,15
139,SRIRANGAM,Karthick.s,MALE,31,GENERAL,IND,218,0,218,0.08,287214,IND,16
139,SRIRANGAM,Kumar. P,MALE,48,SC,AKINMKMRK,163,3,166,0.06,287214,AKINMKMRK,17
139,SRIRANGAM,Newton.a,MALE,36,SC,PT,159,7,166,0.06,287214,PT,18
139,SRIRANGAM,K. Sakthivel,MALE,47,GENERAL,APTADMK,156,2,158,0.06,287214,APTADMK,19
139,SRIRANGAM,Ravichandiran.n,MALE,60,GENERAL,IND,98,1,99,0.03,287214,IND,20
139,SRIRANGAM,Paramasivam,MALE,55,SC,IND,84,2,86,0.03,287214,IND,21
139,SRIRANGAM,Mohamed Musthafa. M,MALE,51,GENERAL,IND,83,1,84,0.03,287214,IND,22
140,TIRUCHIRAPPALLI (WEST),K.n.nehru,MALE,73,GENERAL,DMK,86969,1266,88235,36.92,238980,DMK+,1
140,TIRUCHIRAPPALLI (WEST),G.ramamoorthi,MALE,70,GENERAL,TVK,82817,632,83449,34.92,238980,TVK+,2
140,TIRUCHIRAPPALLI (WEST),M.rajasekaran,MALE,66,GENERAL,AMMKMNKZ,13923,213,14136,5.92,238980,ADMK+,3
140,TIRUCHIRAPPALLI (WEST),K.bhuvaneswari,FEMALE,40,GENERAL,NTK,7384,86,7470,3.13,238980,NTK,4
140,TIRUCHIRAPPALLI (WEST),Nota,,,,NOTA,1075,23,1098,0.46,238980,NOTA,5
140,TIRUCHIRAPPALLI (WEST),Chinnaiyan Poosari,MALE,41,GENERAL,BSP,442,11,453,0.19,238980,BSP,6
140,TIRUCHIRAPPALLI (WEST),Jeevanantham.m,MALE,49,GENERAL,IND,323,0,323,0.14,238980,IND,7
140,TIRUCHIRAPPALLI (WEST),R.prabu,MALE,46,GENERAL,tavk,302,8,310,0.13,238980,tavk,8
140,TIRUCHIRAPPALLI (WEST),A.vasudevan,MALE,62,GENERAL,IND,155,3,158,0.07,238980,IND,9
140,TIRUCHIRAPPALLI (WEST),Sampath,MALE,59,GENERAL,IND,148,4,152,0.06,238980,IND,10
140,TIRUCHIRAPPALLI (WEST),A.veeramani,MALE,69,GENERAL,SMKNK,138,2,140,0.06,238980,SMKNK,11
140,TIRUCHIRAPPALLI (WEST),Sundarapandiyaraja,MALE,36,GENERAL,IND,116,6,122,0.05,238980,IND,12
140,TIRUCHIRAPPALLI (WEST),P.rajendran,MALE,70,GENERAL,IND,116,1,117,0.05,238980,IND,13
140,TIRUCHIRAPPALLI (WEST),M.kalaimani,MALE,46,GENERAL,IND,107,1,108,0.05,238980,IND,14
140,TIRUCHIRAPPALLI (WEST),M.chandrasekaran,MALE,66,GENERAL,IND,74,2,76,0.03,238980,IND,15
141,TIRUCHIRAPPALLI (EAST),C. Joseph Vijay,MALE,51,GENERAL,TVK,90431,950,91381,41.49,220240,TVK+,1
141,TIRUCHIRAPPALLI (EAST),S. Inigo Irudayaraj,MALE,53,GENERAL,DMK,62859,1106,63965,29.04,220240,DMK+,2
141,TIRUCHIRAPPALLI (EAST),G. Rajasekaran,MALE,53,GENERAL,ADMK,19437,278,19715,8.95,220240,ADMK+,3
141,TIRUCHIRAPPALLI (EAST),Dr.krishnasamy .v,MALE,38,GENERAL,NTK,4725,65,4790,2.17,220240,NTK,4
141,TIRUCHIRAPPALLI (EAST),Nota,,,,NOTA,498,16,514,0.23,220240,NOTA,5
141,TIRUCHIRAPPALLI (EAST),P. Charles Sagayaraj,MALE,49,GENERAL,IND,390,0,390,0.18,220240,IND,6
141,TIRUCHIRAPPALLI (EAST),Vijaia Mohanaaji .ma,MALE,73,GENERAL,VidVP,234,1,235,0.11,220240,VidVP,7
141,TIRUCHIRAPPALLI (EAST),R. Elangovan,MALE,60,SC,BSP,227,7,234,0.11,220240,BSP,8
141,TIRUCHIRAPPALLI (EAST),Royal Raja,MALE,42,GENERAL,tavk,165,2,167,0.08,220240,tavk,9
141,TIRUCHIRAPPALLI (EAST),Vijay .k,MALE,46,GENERAL,AIJYMKG,138,3,141,0.06,220240,AIJYMKG,10
141,TIRUCHIRAPPALLI (EAST),Kannan .s,MALE,31,GENERAL,IND,137,1,138,0.06,220240,IND,11
141,TIRUCHIRAPPALLI (EAST),C. Nanda Kumar,MALE,30,GENERAL,AIPTMMK,127,5,132,0.06,220240,AIPTMMK,12
141,TIRUCHIRAPPALLI (EAST),G. Sebastian Anand,MALE,37,GENERAL,IND,124,0,124,0.06,220240,IND,13
141,TIRUCHIRAPPALLI (EAST),S. Panneer Selvam,MALE,59,GENERAL,IND,109,0,109,0.05,220240,IND,14
141,TIRUCHIRAPPALLI (EAST),Anand Selvaraj,MALE,37,GENERAL,NMSP,105,0,105,0.05,220240,NMSP,15
141,TIRUCHIRAPPALLI (EAST),Sukumar .s,MALE,63,GENERAL,TPMK,99,2,101,0.05,220240,TPMK,16
141,TIRUCHIRAPPALLI (EAST),T. Gangai Ulaganathan,MALE,47,GENERAL,IND,78,1,79,0.04,220240,IND,17
141,TIRUCHIRAPPALLI (EAST),N. Gobinath,MALE,45,SC,PT,61,2,63,0.03,220240,PT,18
141,TIRUCHIRAPPALLI (EAST),P. Rajendran,MALE,70,GENERAL,IND,48,0,48,0.02,220240,IND,19
141,TIRUCHIRAPPALLI (EAST),J. Robert Christy,MALE,62,GENERAL,IND,29,2,31,0.01,220240,IND,20
141,TIRUCHIRAPPALLI (EAST),R. Muthukumar,MALE,60,GENERAL,SMKNK,30,1,31,0.01,220240,SMKNK,21
142,THIRUVERUMBUR,Vijayakumar (a) Navalpattu S. Viji,MALE,56,GENERAL,TVK,88886,951,89837,34.59,259701,TVK+,1
142,THIRUVERUMBUR,Anbil Mahesh Poyyamozhi,MALE,48,GENERAL,DMK,79778,1354,81132,31.24,259701,DMK+,2
142,THIRUVERUMBUR,Kumar. P,MALE,54,GENERAL,ADMK,29122,351,29473,11.35,259701,ADMK+,3
142,THIRUVERUMBUR,Rajessh. T,MALE,46,GENERAL,NTK,9196,115,9311,3.59,259701,NTK,4
142,THIRUVERUMBUR,Nota,,,,NOTA,721,24,745,0.29,259701,NOTA,5
142,THIRUVERUMBUR,Muruganantham. G,MALE,46,SC,IND,441,0,441,0.17,259701,IND,6
142,THIRUVERUMBUR,Poulosh. D,MALE,49,GENERAL,IND,284,7,291,0.11,259701,IND,7
142,THIRUVERUMBUR,Ranjith. S,MALE,39,GENERAL,tavk,251,2,253,0.1,259701,tavk,8
142,THIRUVERUMBUR,Pitchaimuthu. A,MALE,52,SC,PT,226,11,237,0.09,259701,PT,9
142,THIRUVERUMBUR,Dr. Mohana Chelvan. P,MALE,52,GENERAL,IND,202,1,203,0.08,259701,IND,10
142,THIRUVERUMBUR,Visithra. S,FEMALE,31,SC,BSP,191,3,194,0.07,259701,BSP,11
142,THIRUVERUMBUR,Shajagan. A,MALE,54,GENERAL,IND,182,0,182,0.07,259701,IND,12
142,THIRUVERUMBUR,Kumaravel. T,MALE,51,GENERAL,TPMK,176,2,178,0.07,259701,TPMK,13
142,THIRUVERUMBUR,Vetrivel Kanna. P,MALE,28,GENERAL,IND,169,4,173,0.07,259701,IND,14
142,THIRUVERUMBUR,Jayachandran. P,MALE,55,GENERAL,IND,133,0,133,0.05,259701,IND,15
142,THIRUVERUMBUR,Deepak. P,MALE,43,GENERAL,IND,108,6,114,0.04,259701,IND,17
142,THIRUVERUMBUR,Joseph. L,MALE,53,GENERAL,SMKNK,114,0,114,0.04,259701,SMKNK,16
142,THIRUVERUMBUR,Charles. S,MALE,71,GENERAL,IND,100,1,101,0.04,259701,IND,18
142,THIRUVERUMBUR,Subbulakshmi. R,FEMALE,43,GENERAL,IND,91,1,92,0.04,259701,IND,19
142,THIRUVERUMBUR,Yesuraj. I,MALE,66,GENERAL,IND,63,1,64,0.02,259701,IND,20
142,THIRUVERUMBUR,Vijayakumar. N,MALE,64,GENERAL,IND,51,3,54,0.02,259701,IND,21
142,THIRUVERUMBUR,Vijayakumar. C,MALE,45,SC,IND,47,1,48,0.02,259701,IND,23
142,THIRUVERUMBUR,Kumar. P,MALE,62,GENERAL,IND,47,1,48,0.02,259701,IND,22
142,THIRUVERUMBUR,Ramachandran. V,MALE,69,GENERAL,IND,46,1,47,0.02,259701,IND,24
142,THIRUVERUMBUR,Habeeb Rahaman. H,MALE,29,GENERAL,IND,44,0,44,0.02,259701,IND,25
142,THIRUVERUMBUR,Kumar. K,MALE,72,GENERAL,IND,40,0,40,0.02,259701,IND,26
142,THIRUVERUMBUR,Vincentraj. A,MALE,48,SC,IND,34,0,34,0.01,259701,IND,27
143,LALGUDI,Leemarose Martin,FEMALE,58,GENERAL,ADMK,60329,466,60795,28.62,212403,ADMK+,1
143,LALGUDI,Ku Pa Krishnan,MALE,76,GENERAL,TVK,57595,461,58056,27.33,212403,TVK+,2
143,LALGUDI,T. Parivallal,MALE,50,GENERAL,DMK,54796,769,55565,26.16,212403,DMK+,3
143,LALGUDI,N. Madhan,MALE,30,GENERAL,NTK,6907,85,6992,3.29,212403,NTK,4
143,LALGUDI,R. Dineshkumar,MALE,36,GENERAL,IND,401,2,403,0.19,212403,IND,5
143,LALGUDI,K. Immaculate Mary,FEMALE,49,GENERAL,SMKNK,398,1,399,0.19,212403,SMKNK,6
143,LALGUDI,Nota,,,,NOTA,384,6,390,0.18,212403,NOTA,7
143,LALGUDI,Pratheeba,FEMALE,44,GENERAL,BSP,346,2,348,0.16,212403,BSP,8
143,LALGUDI,R. Ponsilambu,FEMALE,36,GENERAL,IND,335,5,340,0.16,212403,IND,9
143,LALGUDI,Dhanamoorthy .r,MALE,42,GENERAL,IND,219,1,220,0.1,212403,IND,10
143,LALGUDI,Josephin,FEMALE,50,GENERAL,AIPTMMK,190,2,192,0.09,212403,AIPTMMK,11
143,LALGUDI,E. Yesudoss,MALE,59,GENERAL,TMNK,182,1,183,0.09,212403,TMNK,12
143,LALGUDI,V. Muthusamy,MALE,76,GENERAL,IND,170,0,170,0.08,212403,IND,13
143,LALGUDI,Jinnah Jakeer Hussain,MALE,50,GENERAL,IND,138,1,139,0.07,212403,IND,14
143,LALGUDI,P. Saravanan,MALE,49,GENERAL,tavk,135,0,135,0.06,212403,tavk,15
143,LALGUDI,P. Elanchezhiyan,MALE,43,GENERAL,PT,130,1,131,0.06,212403,PT,16
143,LALGUDI,K. Senthilkumar,MALE,50,GENERAL,IND,129,1,130,0.06,212403,IND,17
143,LALGUDI,M. Rameshkumar,MALE,38,GENERAL,IND,119,1,120,0.06,212403,IND,18
143,LALGUDI,Mansoor Alikhan,MALE,63,GENERAL,IND,98,3,101,0.05,212403,IND,19
143,LALGUDI,K. Dharmaraj,MALE,54,GENERAL,IND,85,1,86,0.04,212403,IND,20
143,LALGUDI,A. Jegan Salamondoss,MALE,47,GENERAL,IND,72,0,72,0.03,212403,IND,21
143,LALGUDI,A. Amalan Savarimuthu,MALE,53,GENERAL,IND,67,1,68,0.03,212403,IND,22
143,LALGUDI,M. Krishnan,MALE,56,GENERAL,IND,66,0,66,0.03,212403,IND,23
143,LALGUDI,Mohamed Abubakkar Siddiq,MALE,53,GENERAL,IND,60,0,60,0.03,212403,IND,24
143,LALGUDI,R. Tamilarasan,MALE,53,GENERAL,IND,49,3,52,0.02,212403,IND,25
144,MANACHANALLUR,Kathiravan. S,MALE,51,GENERAL,DMK,80054,1393,81447,34.42,236632,DMK+,1
144,MANACHANALLUR,V.saravanan,MALE,42,GENERAL,TVK,68550,533,69083,29.19,236632,TVK+,2
144,MANACHANALLUR,R.v. Bharathan,MALE,44,GENERAL,ADMK,45686,380,46066,19.47,236632,ADMK+,3
144,MANACHANALLUR,Thenmozhi. R,FEMALE,31,GENERAL,NTK,9187,102,9289,3.93,236632,NTK,4
144,MANACHANALLUR,Nota,,,,NOTA,591,8,599,0.25,236632,NOTA,5
144,MANACHANALLUR,Ramesh Kumar. G,MALE,48,GENERAL,IND,498,0,498,0.21,236632,IND,6
144,MANACHANALLUR,Nagarajan. V,MALE,39,GENERAL,IND,456,0,456,0.19,236632,IND,7
144,MANACHANALLUR,Balakrishnan (a) Amoor Balu,MALE,53,SC,BSP,382,2,384,0.16,236632,BSP,8
144,MANACHANALLUR,Radhakrishnan. S,MALE,36,GENERAL,IND,340,1,341,0.14,236632,IND,9
144,MANACHANALLUR,Ramprasad. N,MALE,39,SC,IND,230,0,230,0.1,236632,IND,10
144,MANACHANALLUR,Balu. M,MALE,45,SC,PT,183,3,186,0.08,236632,PT,11
144,MANACHANALLUR,Raju. V,MALE,53,GENERAL,IND,153,0,153,0.06,236632,IND,12
144,MANACHANALLUR,K. Senthilkumar,MALE,47,GENERAL,SMKNK,140,0,140,0.06,236632,SMKNK,13
144,MANACHANALLUR,Karthikeyan. P,MALE,47,SC,IND,131,1,132,0.06,236632,IND,14
144,MANACHANALLUR,Saravanakumar. S,MALE,38,GENERAL,IND,130,0,130,0.05,236632,IND,15
144,MANACHANALLUR,Rajasehar. R,MALE,54,GENERAL,IND,117,0,117,0.05,236632,IND,16
144,MANACHANALLUR,Shanmugam. V.t,MALE,52,GENERAL,IND,113,0,113,0.05,236632,IND,17
144,MANACHANALLUR,Divesh. S,MALE,40,GENERAL,IND,102,1,103,0.04,236632,IND,18
144,MANACHANALLUR,Satheeskumar. K,MALE,40,GENERAL,IND,76,4,80,0.03,236632,IND,19
144,MANACHANALLUR,Revathi. S,FEMALE,42,GENERAL,AKINMKMRK,74,1,75,0.03,236632,AKINMKMRK,20
144,MANACHANALLUR,Veeraiya. C,MALE,57,GENERAL,tavk,62,0,62,0.03,236632,tavk,21
144,MANACHANALLUR,Jayaraman. M,MALE,51,GENERAL,IND,52,0,52,0.02,236632,IND,22
144,MANACHANALLUR,Gopalakrishnan. V,MALE,54,GENERAL,IND,44,0,44,0.02,236632,IND,23
145,MUSIRI,M.vignesh,MALE,34,GENERAL,TVK,70317,964,71281,33.29,214146,TVK+,1
145,MUSIRI,N.s.karunairaaja,MALE,51,GENERAL,DMK,52345,1494,53839,25.14,214146,DMK+,2
145,MUSIRI,N.yoganathan,MALE,56,GENERAL,ADMK,51149,912,52061,24.31,214146,ADMK+,3
145,MUSIRI,G. Bakiyalakshmi,FEMALE,37,GENERAL,NTK,8184,173,8357,3.9,214146,NTK,4
145,MUSIRI,Nota,,,,NOTA,1060,33,1093,0.51,214146,NOTA,5
145,MUSIRI,M.chinnaiyan,MALE,52,SC,PT,668,9,677,0.32,214146,PT,6
145,MUSIRI,P.loganathan M.sc.m.phil.,MALE,32,GENERAL,IND,483,4,487,0.23,214146,IND,7
145,MUSIRI,Senthilkumar,MALE,53,GENERAL,IND,305,3,308,0.14,214146,IND,8
145,MUSIRI,Malarmannan.m,MALE,37,SC,SMKNK,275,6,281,0.13,214146,SMKNK,9
145,MUSIRI,C.palanisamy,MALE,42,SC,tavk,259,6,265,0.12,214146,tavk,10
145,MUSIRI,K.dhivya,FEMALE,35,GENERAL,RTSMJD,248,5,253,0.12,214146,RTSMJD,11
145,MUSIRI,S.venkateshwaran,MALE,42,SC,ACDP,239,0,239,0.11,214146,ACDP,12
146,THURAIYUR (SC),Ravisankar.m,MALE,41,SC,TVK,65711,552,66263,31.44,210753,TVK+,1
146,THURAIYUR (SC),E.saroja,FEMALE,51,SC,ADMK,56069,580,56649,26.88,210753,ADMK+,2
146,THURAIYUR (SC),M.lenin Prasath,MALE,37,SC,INC,48396,826,49222,23.36,210753,DMK+,3
146,THURAIYUR (SC),S Kowsalya,FEMALE,34,SC,NTK,8305,131,8436,4,210753,NTK,4
146,THURAIYUR (SC),Nota,,,,NOTA,686,11,697,0.33,210753,NOTA,5
146,THURAIYUR (SC),P.srinivasan,MALE,71,SC,BSP,582,6,588,0.28,210753,BSP,6
146,THURAIYUR (SC),Gnanavettiyan Sivaperumal .k,MALE,42,SC,tavk,512,1,513,0.24,210753,tavk,7
146,THURAIYUR (SC),M. Ravichandran,MALE,59,SC,IND,387,4,391,0.19,210753,IND,8
146,THURAIYUR (SC),K.selvam,MALE,50,SC,IND,350,6,356,0.17,210753,IND,9
146,THURAIYUR (SC),G. Dhineshkumar,MALE,44,SC,IND,323,3,326,0.15,210753,IND,10
146,THURAIYUR (SC),T. Rajamanickam,MALE,38,SC,PT,236,0,236,0.11,210753,PT,11
146,THURAIYUR (SC),N. Muthazhagu,MALE,65,SC,IND,213,0,213,0.1,210753,IND,12
146,THURAIYUR (SC),Selvam .g,MALE,51,SC,IND,193,0,193,0.09,210753,IND,13
146,THURAIYUR (SC),P.saroja,FEMALE,64,SC,IND,140,1,141,0.07,210753,IND,14
146,THURAIYUR (SC),K.saroja,FEMALE,65,SC,IND,106,1,107,0.05,210753,IND,15
146,THURAIYUR (SC),E.saroja,FEMALE,45,SC,IND,95,0,95,0.05,210753,IND,16
147,PERAMBALUR (SC),Sivakumar. K,MALE,48,SC,TVK,89776,1106,90882,31.26,290731,TVK+,1
147,PERAMBALUR (SC),Dr. Jayalakshmi. S.t,FEMALE,49,SC,DMK,74447,2042,76489,26.31,290731,DMK+,2
147,PERAMBALUR (SC),Thamizhselvan. R,MALE,52,SC,ADMK,72040,676,72716,25.01,290731,ADMK+,3
147,PERAMBALUR (SC),Suganya. J,FEMALE,37,SC,NTK,9312,162,9474,3.26,290731,NTK,4
147,PERAMBALUR (SC),Nota,,,,NOTA,1132,28,1160,0.4,290731,NOTA,5
147,PERAMBALUR (SC),Arivazhagan. D,MALE,40,SC,BSP,674,4,678,0.23,290731,BSP,6
147,PERAMBALUR (SC),Subramanian. R,MALE,37,SC,IND,593,2,595,0.2,290731,IND,7
147,PERAMBALUR (SC),Shiyamala. M,FEMALE,42,SC,IND,421,0,421,0.14,290731,IND,8
147,PERAMBALUR (SC),Dhamodharan. S,MALE,43,SC,tavk,358,2,360,0.12,290731,tavk,9
147,PERAMBALUR (SC),Chandrakumar. P,MALE,39,SC,IND,339,0,339,0.12,290731,IND,10
147,PERAMBALUR (SC),Jayachandran. B,MALE,41,SC,IND,304,1,305,0.1,290731,IND,11
147,PERAMBALUR (SC),Anandajothi Paramasivam,MALE,47,SC,IND,232,3,235,0.08,290731,IND,12
148,KUNNAM,Sivasankar. S.s,MALE,56,GENERAL,DMK,85785,1452,87237,32.53,268155,DMK+,1
148,KUNNAM,Saranya. A,FEMALE,36,GENERAL,ADMK,70712,968,71680,26.73,268155,ADMK+,2
148,KUNNAM,Revathi Muthamilselvan,FEMALE,42,GENERAL,TVK,58685,485,59170,22.07,268155,TVK+,3
148,KUNNAM,Keerthivasan. R,MALE,26,GENERAL,NTK,7356,126,7482,2.79,268155,NTK,4
148,KUNNAM,Thanasekar. R,MALE,38,GENERAL,IND,677,0,677,0.25,268155,IND,5
148,KUNNAM,Elangovan. K,MALE,49,GENERAL,NADLMMKLK,546,0,546,0.2,268155,NADLMMKLK,6
148,KUNNAM,Shajahan,MALE,41,GENERAL,IND,541,0,541,0.2,268155,IND,7
148,KUNNAM,Nallathambi. P,MALE,54,GENERAL,IND,507,0,507,0.19,268155,IND,8
148,KUNNAM,Nota,,,,NOTA,473,11,484,0.18,268155,NOTA,9
148,KUNNAM,Vinothkumar. M,MALE,33,GENERAL,IND,420,1,421,0.16,268155,IND,10
148,KUNNAM,Nallusamy. K.m,MALE,42,SC,BSP,405,4,409,0.15,268155,BSP,11
148,KUNNAM,Muthamilselvan. D,MALE,41,GENERAL,IND,268,0,268,0.1,268155,IND,12
148,KUNNAM,Udhayasuriyan. T,MALE,37,SC,IND,210,0,210,0.08,268155,IND,13
148,KUNNAM,Raja. S.p,MALE,55,GENERAL,tavk,184,5,189,0.07,268155,tavk,14
148,KUNNAM,Sivasankaran. P,MALE,47,GENERAL,IND,172,0,172,0.06,268155,IND,15
148,KUNNAM,Anbuthamizhan. T,MALE,34,GENERAL,TMZPRSUKTC,148,1,149,0.06,268155,TMZPRSUKTC,16
148,KUNNAM,Vivek. T,MALE,36,GENERAL,IND,138,6,144,0.05,268155,IND,17
148,KUNNAM,Saminathan. C,MALE,74,SC,IND,137,0,137,0.05,268155,IND,18
148,KUNNAM,Chandrasekar. P,MALE,37,GENERAL,IND,84,1,85,0.03,268155,IND,19
148,KUNNAM,Kathiravan. A.c,MALE,55,GENERAL,IND,62,0,62,0.02,268155,IND,20
149,ARIYALUR,Rajendran S,MALE,66,GENERAL,ADMK,94468,751,95219,36.18,263156,ADMK+,1
149,ARIYALUR,Latha Balu,FEMALE,49,GENERAL,DMK,70092,629,70721,26.87,263156,DMK+,2
149,ARIYALUR,Sivakumar M,MALE,48,GENERAL,TVK,57001,358,57359,21.8,263156,TVK+,3
149,ARIYALUR,Pugazhendhi D,MALE,26,GENERAL,NTK,8425,102,8527,3.24,263156,NTK,4
149,ARIYALUR,Jothibasu K,MALE,42,GENERAL,IND,690,1,691,0.26,263156,IND,5
149,ARIYALUR,Nota,,,,NOTA,633,8,641,0.24,263156,NOTA,6
149,ARIYALUR,Thanga. Shanmuga Sundaram,MALE,48,GENERAL,NADLMMKLK,634,3,637,0.24,263156,NADLMMKLK,7
149,ARIYALUR,Vetrivel G,MALE,48,GENERAL,IND,553,1,554,0.21,263156,IND,8
149,ARIYALUR,Stalin V,MALE,36,GENERAL,BSP,472,3,475,0.18,263156,BSP,9
149,ARIYALUR,Semmalai T,MALE,51,GENERAL,IND,256,3,259,0.1,263156,IND,10
149,ARIYALUR,Rajkumar K,MALE,40,GENERAL,IND,201,0,201,0.08,263156,IND,11
149,ARIYALUR,Sudhakar M,MALE,42,GENERAL,tavk,175,2,177,0.07,263156,tavk,12
149,ARIYALUR,Kumar K,MALE,53,GENERAL,IND,135,1,136,0.05,263156,IND,13
149,ARIYALUR,Rajkumar S,MALE,50,GENERAL,AIPTMMK,117,0,117,0.04,263156,AIPTMMK,14
149,ARIYALUR,Krishnamoorthy C,MALE,43,GENERAL,IND,71,3,74,0.03,263156,IND,15
149,ARIYALUR,Elaiyaraja C,MALE,35,GENERAL,IND,70,0,70,0.03,263156,IND,16
150,JAYANKONDAM,Vaithilingam G.,MALE,52,GENERAL,PMK,87999,993,88992,33.73,263862,ADMK+,1
150,JAYANKONDAM,Kannan Ka.so.ka.,MALE,47,GENERAL,DMK,69703,799,70502,26.72,263862,DMK+,2
150,JAYANKONDAM,Kavitha Rajendran G.,MALE,65,GENERAL,TVK,55101,437,55538,21.05,263862,TVK+,3
150,JAYANKONDAM,Revathi K.,FEMALE,37,GENERAL,NTK,6118,74,6192,2.35,263862,NTK,4
150,JAYANKONDAM,Ravisankar N.,MALE,54,GENERAL,AJPK,1196,7,1203,0.46,263862,AJPK,5
150,JAYANKONDAM,Chanthirasekar S.,MALE,45,GENERAL,IND,984,0,984,0.37,263862,IND,6
150,JAYANKONDAM,Vinothsavariremijeas C.,MALE,36,GENERAL,IND,791,1,792,0.3,263862,IND,7
150,JAYANKONDAM,Ravanan M.,MALE,58,GENERAL,NADLMMKLK,707,4,711,0.27,263862,NADLMMKLK,8
150,JAYANKONDAM,Sankar M.,MALE,42,GENERAL,RTSMJD,606,2,608,0.23,263862,RTSMJD,9
150,JAYANKONDAM,Anandhakumar R.,MALE,56,GENERAL,IND,582,1,583,0.22,263862,IND,10
150,JAYANKONDAM,Jayabalan G.,MALE,66,GENERAL,VTNMK,528,0,528,0.2,263862,VTNMK,11
150,JAYANKONDAM,Chinnadurai S.,MALE,53,GENERAL,BSP,470,5,475,0.18,263862,BSP,12
150,JAYANKONDAM,Nota,,,,NOTA,403,13,416,0.16,263862,NOTA,13
150,JAYANKONDAM,Pagutharivalan A.,MALE,35,GENERAL,tavk,266,3,269,0.1,263862,tavk,14
150,JAYANKONDAM,Gurunathan N.,MALE,53,GENERAL,IND,175,2,177,0.07,263862,IND,15
150,JAYANKONDAM,Kannan K.,MALE,39,GENERAL,IND,158,0,158,0.06,263862,IND,16
150,JAYANKONDAM,Azhagesan V.r.,MALE,66,GENERAL,DMSK,151,0,151,0.06,263862,DMSK,17
150,JAYANKONDAM,Isac Newtan J.,MALE,31,GENERAL,IND,114,1,115,0.04,263862,IND,18
150,JAYANKONDAM,Vezhaventhan D.,MALE,40,GENERAL,IND,99,1,100,0.04,263862,IND,19
150,JAYANKONDAM,Venkatajalapathi R.,MALE,59,GENERAL,IND,53,1,54,0.02,263862,IND,20
151,TITTAKUDI (SC),Ganesan C.v,MALE,67,SC,DMK,62086,1020,63106,30.19,209006,DMK+,1
151,TITTAKUDI (SC),Rajasekar A,MALE,46,SC,TVK,60153,324,60477,28.94,209006,TVK+,2
151,TITTAKUDI (SC),Murugumaran N,MALE,54,SC,ADMK,42159,343,42502,20.34,209006,ADMK+,3
151,TITTAKUDI (SC),Mahalakshmi V,FEMALE,27,SC,NTK,5659,50,5709,2.73,209006,NTK,4
151,TITTAKUDI (SC),Nota,,,,NOTA,570,14,584,0.28,209006,NOTA,5
151,TITTAKUDI (SC),Velmurugan G,MALE,31,SC,IND,548,1,549,0.26,209006,IND,6
151,TITTAKUDI (SC),Palanivel R,MALE,56,SC,AIPTMMK,439,4,443,0.21,209006,AIPTMMK,7
151,TITTAKUDI (SC),Murugan A,MALE,51,SC,IND,400,1,401,0.19,209006,IND,8
151,TITTAKUDI (SC),Ravichandran K.p,MALE,59,SC,BSP,397,2,399,0.19,209006,BSP,9
151,TITTAKUDI (SC),Sathya M,FEMALE,31,SC,AJPK,362,0,362,0.17,209006,AJPK,10
151,TITTAKUDI (SC),Jaya K,FEMALE,47,SC,tavk,336,2,338,0.16,209006,tavk,11
151,TITTAKUDI (SC),Perinbam D,MALE,39,SC,IND,313,2,315,0.15,209006,IND,12
151,TITTAKUDI (SC),Silambarasan J,MALE,41,SC,IND,274,1,275,0.13,209006,IND,13
151,TITTAKUDI (SC),Jayaraman N,MALE,35,SC,BHUDRP,158,0,158,0.08,209006,BHUDRP,14
151,TITTAKUDI (SC),Padmanathan V,MALE,53,SC,IND,135,1,136,0.07,209006,IND,15
152,VRIDDHACHALAM,Premallatha Vijayakant,FEMALE,60,GENERAL,DMDK,68625,726,69351,28.79,240844,DMK+,1
152,VRIDDHACHALAM,Vijay.s,MALE,40,GENERAL,TVK,66429,535,66964,27.8,240844,TVK+,2
152,VRIDDHACHALAM,Dr.tamizharasi.p,FEMALE,71,GENERAL,PMK,59086,705,59791,24.83,240844,ADMK+,3
152,VRIDDHACHALAM,Ananthi Dhandapani,FEMALE,37,GENERAL,NTK,5962,85,6047,2.51,240844,NTK,4
152,VRIDDHACHALAM,Arivazhagan.e.n,MALE,50,GENERAL,tavk,1872,24,1896,0.79,240844,tavk,5
152,VRIDDHACHALAM,Arivudainambi.s,MALE,56,SC,ACDP,900,4,904,0.38,240844,ACDP,6
152,VRIDDHACHALAM,Nota,,,,NOTA,740,15,755,0.31,240844,NOTA,7
152,VRIDDHACHALAM,Durai.k,MALE,49,GENERAL,IND,737,1,738,0.31,240844,IND,8
152,VRIDDHACHALAM,Gnanasundari.m,FEMALE,40,GENERAL,AJPK,608,3,611,0.25,240844,AJPK,9
